id,units
44_33_2013-04-30,0.0
44_34_2013-04-30,0.0
44_35_2013-04-30,0.0
44_36_2013-04-30,0.0
44_37_2013-04-30,0.0
44_38_2013-04-30,0.0
44_39_2013-04-30,0.0
44_40_2013-04-30,0.0
44_41_2013-04-30,0.0
44_42_2013-04-30,0.0
44_43_2013-04-30,0.0
44_44_2013-04-30,0.0
44_45_2013-04-30,0.0
44_46_2013-04-30,0.0
44_47_2013-04-30,0.0
44_48_2013-04-30,0.0
44_49_2013-04-30,0.0
44_50_2013-04-30,0.0
44_51_2013-04-30,0.0
44_52_2013-04-30,0.0
44_53_2013-04-30,0.0
44_54_2013-04-30,0.0
44_55_2013-04-30,0.0
44_56_2013-04-30,0.0
44_57_2013-04-30,0.0
44_58_2013-04-30,0.0
44_59_2013-04-30,0.0
44_60_2013-04-30,0.0
44_61_2013-04-30,0.0
44_62_2013-04-30,0.4605841074567467
44_63_2013-04-30,0.0
44_64_2013-04-30,0.0
44_65_2013-04-30,0.0
44_66_2013-04-30,0.0
44_67_2013-04-30,0.0
44_68_2013-04-30,45.0064695286494
44_69_2013-04-30,0.0
44_70_2013-04-30,0.0
44_71_2013-04-30,0.0
44_72_2013-04-30,0.0
44_73_2013-04-30,0.0
44_74_2013-04-30,0.0
44_75_2013-04-30,0.0
44_76_2013-04-30,0.0
44_77_2013-04-30,0.0
44_78_2013-04-30,0.0
44_79_2013-04-30,0.0
44_80_2013-04-30,0.0
44_81_2013-04-30,0.0
44_82_2013-04-30,0.0
44_83_2013-04-30,0.0
44_84_2013-04-30,0.0
44_85_2013-04-30,0.0
44_86_2013-04-30,0.0
44_87_2013-04-30,0.0
44_88_2013-04-30,0.0
44_89_2013-04-30,0.0
44_90_2013-04-30,0.0
44_91_2013-04-30,0.0
44_92_2013-04-30,0.0
44_93_2013-04-30,0.9792510867601505
44_94_2013-04-30,0.7377017284201022
44_95_2013-04-30,0.0
44_96_2013-04-30,0.0
44_97_2013-04-30,0.0
44_98_2013-04-30,0.0
44_99_2013-04-30,0.0
44_100_2013-04-30,0.0
44_101_2013-04-30,0.0
44_102_2013-04-30,0.0
44_103_2013-04-30,0.0
44_104_2013-04-30,0.0
44_105_2013-04-30,0.0
44_106_2013-04-30,0.0
44_107_2013-04-30,0.0
44_108_2013-04-30,0.0
44_109_2013-04-30,0.0
44_110_2013-04-30,0.0
44_111_2013-04-30,0.0
44_1_2013-05-01,0.0
44_2_2013-05-01,0.0
44_3_2013-05-01,0.0
44_4_2013-05-01,0.0
44_5_2013-05-01,26.416442145468512
44_6_2013-05-01,0.0
44_7_2013-05-01,0.0
44_8_2013-05-01,0.0
44_9_2013-05-01,0.0
44_10_2013-05-01,0.0
44_11_2013-05-01,0.0
44_12_2013-05-01,0.0
44_13_2013-05-01,0.0
44_14_2013-05-01,0.0
44_15_2013-05-01,0.0
44_16_2013-05-01,0.0
44_17_2013-05-01,0.0
44_18_2013-05-01,0.0
44_19_2013-05-01,0.0
44_20_2013-05-01,0.0
44_21_2013-05-01,0.0
44_22_2013-05-01,0.0
44_23_2013-05-01,0.0
44_24_2013-05-01,0.0
44_25_2013-05-01,0.0
44_26_2013-05-01,0.0
44_27_2013-05-01,0.0
44_28_2013-05-01,0.0
44_29_2013-05-01,0.0
44_30_2013-05-01,0.0
44_31_2013-05-01,0.0
44_32_2013-05-01,0.0
44_33_2013-05-01,0.0
44_34_2013-05-01,0.0
44_35_2013-05-01,0.0
44_36_2013-05-01,0.0
44_37_2013-05-01,0.0
44_38_2013-05-01,0.0
44_39_2013-05-01,0.0
44_40_2013-05-01,0.0
44_41_2013-05-01,0.0
44_42_2013-05-01,0.0
44_43_2013-05-01,0.0
44_44_2013-05-01,0.0
44_45_2013-05-01,0.0
44_46_2013-05-01,0.0
44_47_2013-05-01,0.0
44_48_2013-05-01,0.0
44_49_2013-05-01,0.0
44_50_2013-05-01,0.0
44_51_2013-05-01,0.0
44_52_2013-05-01,0.0
44_53_2013-05-01,0.0
44_54_2013-05-01,0.0
44_55_2013-05-01,0.0
44_56_2013-05-01,0.0
44_57_2013-05-01,0.0
44_58_2013-05-01,0.0
44_59_2013-05-01,0.0
44_60_2013-05-01,0.0
44_61_2013-05-01,0.0
44_62_2013-05-01,0.2598553709970157
44_63_2013-05-01,0.0
44_64_2013-05-01,0.0
44_65_2013-05-01,0.0
44_66_2013-05-01,0.0
44_67_2013-05-01,0.0
44_68_2013-05-01,46.10914434600157
44_69_2013-05-01,0.0
44_70_2013-05-01,0.0
44_71_2013-05-01,0.0
44_72_2013-05-01,0.0
44_73_2013-05-01,0.0
44_74_2013-05-01,0.0
44_75_2013-05-01,0.0
44_76_2013-05-01,0.0
44_77_2013-05-01,0.0
44_78_2013-05-01,0.0
44_79_2013-05-01,0.0
44_80_2013-05-01,0.0
44_81_2013-05-01,0.0
44_82_2013-05-01,0.0
44_83_2013-05-01,0.0
44_84_2013-05-01,0.0
44_85_2013-05-01,0.0
44_86_2013-05-01,0.0
44_87_2013-05-01,0.0
44_88_2013-05-01,0.0
44_89_2013-05-01,0.0
44_90_2013-05-01,0.0
44_91_2013-05-01,0.0
44_92_2013-05-01,0.0
44_93_2013-05-01,1.2621495050190097
44_94_2013-05-01,0.734862872984889
44_95_2013-05-01,0.0
44_96_2013-05-01,0.0
44_97_2013-05-01,0.0
44_98_2013-05-01,0.0
44_99_2013-05-01,0.0
44_100_2013-05-01,0.0
44_101_2013-05-01,0.0
44_102_2013-05-01,0.0
44_103_2013-05-01,0.0
44_104_2013-05-01,0.0
44_105_2013-05-01,0.0
44_106_2013-05-01,0.0
44_107_2013-05-01,0.0
44_108_2013-05-01,0.0
44_109_2013-05-01,0.0
44_110_2013-05-01,0.0
44_111_2013-05-01,0.0
44_1_2013-05-02,0.0
44_2_2013-05-02,0.0
44_3_2013-05-02,0.0
44_4_2013-05-02,0.0
44_5_2013-05-02,25.578765955231443
44_6_2013-05-02,0.0
44_7_2013-05-02,0.0
44_8_2013-05-02,0.0
44_9_2013-05-02,0.0
44_10_2013-05-02,0.0
44_11_2013-05-02,0.0
44_12_2013-05-02,0.0
44_13_2013-05-02,0.0
44_14_2013-05-02,0.0
44_15_2013-05-02,0.0
44_16_2013-05-02,0.0
44_17_2013-05-02,0.0
44_18_2013-05-02,0.0
44_19_2013-05-02,0.0
44_20_2013-05-02,0.0
44_21_2013-05-02,0.0
44_22_2013-05-02,0.0
44_23_2013-05-02,0.0
44_24_2013-05-02,0.0
44_25_2013-05-02,0.0
44_26_2013-05-02,0.0
44_27_2013-05-02,0.0
44_28_2013-05-02,0.0
44_29_2013-05-02,0.0
44_30_2013-05-02,0.0
44_31_2013-05-02,0.0
44_32_2013-05-02,0.0
44_33_2013-05-02,0.0
44_34_2013-05-02,0.0
44_35_2013-05-02,0.0
44_36_2013-05-02,0.0
44_37_2013-05-02,0.0
44_38_2013-05-02,0.0
44_39_2013-05-02,0.0
44_40_2013-05-02,0.0
44_41_2013-05-02,0.0
44_42_2013-05-02,0.0
44_43_2013-05-02,0.0
44_44_2013-05-02,0.0
44_45_2013-05-02,0.0
44_46_2013-05-02,0.0
44_47_2013-05-02,0.0
44_48_2013-05-02,0.0
44_49_2013-05-02,0.0
44_50_2013-05-02,0.0
44_51_2013-05-02,0.0
44_52_2013-05-02,0.0
44_53_2013-05-02,0.0
44_54_2013-05-02,0.0
44_55_2013-05-02,0.0
44_56_2013-05-02,0.0
44_57_2013-05-02,0.0
44_58_2013-05-02,0.0
44_59_2013-05-02,0.0
44_60_2013-05-02,0.0
44_61_2013-05-02,0.0
44_62_2013-05-02,0.33258530046713175
44_63_2013-05-02,0.0
44_64_2013-05-02,0.0
44_65_2013-05-02,0.0
44_66_2013-05-02,0.0
44_67_2013-05-02,0.0
44_68_2013-05-02,50.61507357223234
44_69_2013-05-02,0.0
44_70_2013-05-02,0.0
44_71_2013-05-02,0.0
44_72_2013-05-02,0.0
44_73_2013-05-02,0.0
44_74_2013-05-02,0.0
44_75_2013-05-02,0.0
44_76_2013-05-02,0.0
44_77_2013-05-02,0.0
44_78_2013-05-02,0.0
44_79_2013-05-02,0.0
44_80_2013-05-02,0.0
44_81_2013-05-02,0.0
44_82_2013-05-02,0.0
44_83_2013-05-02,0.0
44_84_2013-05-02,0.0
44_85_2013-05-02,0.0
44_86_2013-05-02,0.0
44_87_2013-05-02,0.0
44_88_2013-05-02,0.0
44_89_2013-05-02,0.0
44_90_2013-05-02,0.0
44_91_2013-05-02,0.0
44_92_2013-05-02,0.0
44_93_2013-05-02,1.0984098678520948
44_94_2013-05-02,0.6391476529632805
44_95_2013-05-02,0.0
44_96_2013-05-02,0.0
44_97_2013-05-02,0.0
44_98_2013-05-02,0.0
44_99_2013-05-02,0.0
44_100_2013-05-02,0.0
44_101_2013-05-02,0.0
44_102_2013-05-02,0.0
44_103_2013-05-02,0.0
44_104_2013-05-02,0.0
44_105_2013-05-02,0.0
44_106_2013-05-02,0.0
44_107_2013-05-02,0.0
44_108_2013-05-02,0.0
44_109_2013-05-02,0.0
44_110_2013-05-02,0.0
44_111_2013-05-02,0.0
44_1_2013-05-03,0.0
44_2_2013-05-03,0.0
44_3_2013-05-03,0.0
44_4_2013-05-03,0.0
44_5_2013-05-03,35.01062155996784
44_6_2013-05-03,0.0
44_7_2013-05-03,0.0
44_8_2013-05-03,0.0
44_9_2013-05-03,0.0
44_10_2013-05-03,0.0
44_11_2013-05-03,0.0
44_12_2013-05-03,0.0
44_13_2013-05-03,0.0
44_14_2013-05-03,0.0
44_15_2013-05-03,0.0
44_16_2013-05-03,0.0
44_17_2013-05-03,0.0
44_18_2013-05-03,0.0
44_19_2013-05-03,0.0
44_20_2013-05-03,0.0
44_21_2013-05-03,0.0
44_22_2013-05-03,0.0
44_23_2013-05-03,0.0
44_24_2013-05-03,0.0
44_25_2013-05-03,0.0
44_26_2013-05-03,0.0
44_27_2013-05-03,0.0
44_28_2013-05-03,0.0
44_29_2013-05-03,0.0
44_30_2013-05-03,0.0
44_31_2013-05-03,0.0
44_32_2013-05-03,0.0
44_33_2013-05-03,0.0
44_34_2013-05-03,0.0
44_35_2013-05-03,0.0
44_36_2013-05-03,0.0
44_37_2013-05-03,0.0
44_38_2013-05-03,0.0
44_39_2013-05-03,0.0
44_40_2013-05-03,0.0
44_41_2013-05-03,0.0
44_42_2013-05-03,0.0
44_43_2013-05-03,0.0
44_44_2013-05-03,0.0
44_45_2013-05-03,0.0
44_46_2013-05-03,0.0
44_47_2013-05-03,0.0
44_48_2013-05-03,0.0
44_49_2013-05-03,0.0
44_50_2013-05-03,0.0
44_51_2013-05-03,0.0
44_52_2013-05-03,0.0
44_53_2013-05-03,0.0
44_54_2013-05-03,0.0
44_55_2013-05-03,0.0
44_56_2013-05-03,0.0
44_57_2013-05-03,0.0
44_58_2013-05-03,0.0
44_59_2013-05-03,0.0
44_60_2013-05-03,0.0
44_61_2013-05-03,0.0
44_62_2013-05-03,0.4064487846348659
44_63_2013-05-03,0.0
44_64_2013-05-03,0.0
44_65_2013-05-03,0.0
44_66_2013-05-03,0.0
44_67_2013-05-03,0.0
44_68_2013-05-03,50.06205796599336
44_69_2013-05-03,0.0
44_70_2013-05-03,0.0
44_71_2013-05-03,0.0
44_72_2013-05-03,0.0
44_73_2013-05-03,0.0
44_74_2013-05-03,0.0
44_75_2013-05-03,0.0
44_76_2013-05-03,0.0
44_77_2013-05-03,0.0
44_78_2013-05-03,0.0
44_79_2013-05-03,0.0
44_80_2013-05-03,0.0
44_81_2013-05-03,0.0
44_82_2013-05-03,0.0
44_83_2013-05-03,0.0
44_84_2013-05-03,0.0
44_85_2013-05-03,0.0
44_86_2013-05-03,0.0
44_87_2013-05-03,0.0
44_88_2013-05-03,0.0
44_89_2013-05-03,0.0
44_90_2013-05-03,0.0
44_91_2013-05-03,0.0
44_92_2013-05-03,0.0
44_93_2013-05-03,1.1768887310381206
44_94_2013-05-03,0.5827896823103693
44_95_2013-05-03,0.0
44_96_2013-05-03,0.0
44_97_2013-05-03,0.0
44_98_2013-05-03,0.0
44_99_2013-05-03,0.0
44_100_2013-05-03,0.0
44_101_2013-05-03,0.0
44_102_2013-05-03,0.0
44_103_2013-05-03,0.0
44_104_2013-05-03,0.0
44_105_2013-05-03,0.0
44_106_2013-05-03,0.0
44_107_2013-05-03,0.0
44_108_2013-05-03,0.0
44_109_2013-05-03,0.0
44_110_2013-05-03,0.0
44_111_2013-05-03,0.0
44_1_2013-05-04,0.0
44_2_2013-05-04,0.0
44_3_2013-05-04,0.0
44_4_2013-05-04,0.0
44_5_2013-05-04,38.99637934059104
44_6_2013-05-04,0.0
44_7_2013-05-04,0.0
44_8_2013-05-04,0.0
44_9_2013-05-04,0.0
44_10_2013-05-04,0.0
44_11_2013-05-04,0.0
44_12_2013-05-04,0.0
44_13_2013-05-04,0.0
44_14_2013-05-04,0.0
44_15_2013-05-04,0.0
44_16_2013-05-04,0.0
44_17_2013-05-04,0.0
44_18_2013-05-04,0.0
44_19_2013-05-04,0.0
44_20_2013-05-04,0.0
44_21_2013-05-04,0.0
44_22_2013-05-04,0.0
44_23_2013-05-04,0.0
44_24_2013-05-04,0.0
44_25_2013-05-04,0.0
44_26_2013-05-04,0.0
44_27_2013-05-04,0.0
44_28_2013-05-04,0.0
44_29_2013-05-04,0.0
44_30_2013-05-04,0.0
44_31_2013-05-04,0.0
44_32_2013-05-04,0.0
44_33_2013-05-04,0.0
44_34_2013-05-04,0.0
44_35_2013-05-04,0.0
44_36_2013-05-04,0.0
44_37_2013-05-04,0.0
44_38_2013-05-04,0.0
44_39_2013-05-04,0.0
44_40_2013-05-04,0.0
44_41_2013-05-04,0.0
44_42_2013-05-04,0.0
44_43_2013-05-04,0.0
44_44_2013-05-04,0.0
44_45_2013-05-04,0.0
44_46_2013-05-04,0.0
44_47_2013-05-04,0.0
44_48_2013-05-04,0.0
44_49_2013-05-04,0.0
44_50_2013-05-04,0.0
44_51_2013-05-04,0.0
44_52_2013-05-04,0.0
44_53_2013-05-04,0.0
44_54_2013-05-04,0.0
44_55_2013-05-04,0.0
44_56_2013-05-04,0.0
44_57_2013-05-04,0.0
44_58_2013-05-04,0.0
44_59_2013-05-04,0.0
44_60_2013-05-04,0.0
44_61_2013-05-04,0.0
44_62_2013-05-04,0.490339494352126
44_63_2013-05-04,0.0
44_64_2013-05-04,0.0
44_65_2013-05-04,0.0
44_66_2013-05-04,0.0
44_67_2013-05-04,0.0
44_68_2013-05-04,65.4481722379329
44_69_2013-05-04,0.0
44_70_2013-05-04,0.0
44_71_2013-05-04,0.0
44_72_2013-05-04,0.0
44_73_2013-05-04,0.0
44_74_2013-05-04,0.0
44_75_2013-05-04,0.0
44_76_2013-05-04,0.0
44_77_2013-05-04,0.0
44_78_2013-05-04,0.0
44_79_2013-05-04,0.0
44_80_2013-05-04,0.0
44_81_2013-05-04,0.0
44_82_2013-05-04,0.0
44_83_2013-05-04,0.0
44_84_2013-05-04,0.0
44_85_2013-05-04,0.0
44_86_2013-05-04,0.0
44_87_2013-05-04,0.0
44_88_2013-05-04,0.0
44_89_2013-05-04,0.0
44_90_2013-05-04,0.0
44_91_2013-05-04,0.0
44_92_2013-05-04,0.0
44_93_2013-05-04,1.1148574617860487
44_94_2013-05-04,1.0173633322130664
44_95_2013-05-04,0.0
44_96_2013-05-04,0.0
44_97_2013-05-04,0.0
44_98_2013-05-04,0.0
44_99_2013-05-04,0.0
44_100_2013-05-04,0.0
44_101_2013-05-04,0.0
44_102_2013-05-04,0.0
44_103_2013-05-04,0.0
44_104_2013-05-04,0.0
44_105_2013-05-04,0.0
44_106_2013-05-04,0.0
44_107_2013-05-04,0.0
44_108_2013-05-04,0.0
44_109_2013-05-04,0.0
44_110_2013-05-04,0.0
44_111_2013-05-04,0.0
44_1_2013-05-05,0.0
44_2_2013-05-05,0.0
44_3_2013-05-05,0.0
44_4_2013-05-05,0.0
44_5_2013-05-05,42.473995138730466
44_6_2013-05-05,0.0
44_7_2013-05-05,0.0
44_8_2013-05-05,0.0
44_9_2013-05-05,0.0
44_10_2013-05-05,0.0
44_11_2013-05-05,0.0
44_12_2013-05-05,0.0
44_13_2013-05-05,0.0
44_14_2013-05-05,0.0
44_15_2013-05-05,0.0
44_16_2013-05-05,0.0
44_17_2013-05-05,0.0
44_18_2013-05-05,0.0
44_19_2013-05-05,0.0
44_20_2013-05-05,0.0
44_21_2013-05-05,0.0
44_22_2013-05-05,0.0
44_23_2013-05-05,0.0
44_24_2013-05-05,0.0
44_25_2013-05-05,0.0
44_26_2013-05-05,0.0
44_27_2013-05-05,0.0
44_28_2013-05-05,0.0
44_29_2013-05-05,0.0
44_30_2013-05-05,0.0
44_31_2013-05-05,0.0
44_32_2013-05-05,0.0
44_33_2013-05-05,0.0
44_34_2013-05-05,0.0
44_35_2013-05-05,0.0
44_36_2013-05-05,0.0
44_37_2013-05-05,0.0
44_38_2013-05-05,0.0
44_39_2013-05-05,0.0
44_40_2013-05-05,0.0
44_41_2013-05-05,0.0
44_42_2013-05-05,0.0
44_43_2013-05-05,0.0
44_44_2013-05-05,0.0
44_45_2013-05-05,0.0
44_46_2013-05-05,0.0
44_47_2013-05-05,0.0
44_48_2013-05-05,0.0
44_49_2013-05-05,0.0
44_50_2013-05-05,0.0
44_51_2013-05-05,0.0
44_52_2013-05-05,0.0
44_53_2013-05-05,0.0
44_54_2013-05-05,0.0
44_55_2013-05-05,0.0
44_56_2013-05-05,0.0
44_57_2013-05-05,0.0
44_58_2013-05-05,0.0
44_59_2013-05-05,0.0
44_60_2013-05-05,0.0
44_61_2013-05-05,0.0
44_62_2013-05-05,0.5443575629338508
44_63_2013-05-05,0.0
44_64_2013-05-05,0.0
44_65_2013-05-05,0.0
44_66_2013-05-05,0.0
44_67_2013-05-05,0.0
44_68_2013-05-05,66.50329980384072
44_69_2013-05-05,0.0
44_70_2013-05-05,0.0
44_71_2013-05-05,0.0
44_72_2013-05-05,0.0
44_73_2013-05-05,0.0
44_74_2013-05-05,0.0
44_75_2013-05-05,0.0
44_76_2013-05-05,0.0
44_77_2013-05-05,0.0
44_78_2013-05-05,0.0
44_79_2013-05-05,0.0
44_80_2013-05-05,0.0
44_81_2013-05-05,0.0
44_82_2013-05-05,0.0
44_83_2013-05-05,0.0
44_84_2013-05-05,0.0
44_85_2013-05-05,0.0
44_86_2013-05-05,0.0
44_87_2013-05-05,0.0
44_88_2013-05-05,0.0
44_89_2013-05-05,0.0
44_90_2013-05-05,0.0
44_91_2013-05-05,0.0
44_92_2013-05-05,0.0
44_93_2013-05-05,0.8017320573579363
44_94_2013-05-05,1.0047452479284082
44_95_2013-05-05,0.0
44_96_2013-05-05,0.0
44_97_2013-05-05,0.0
44_98_2013-05-05,0.0
44_99_2013-05-05,0.0
44_100_2013-05-05,0.0
44_101_2013-05-05,0.0
44_102_2013-05-05,0.0
44_103_2013-05-05,0.0
44_104_2013-05-05,0.0
44_105_2013-05-05,0.0
44_106_2013-05-05,0.0
44_107_2013-05-05,0.0
44_108_2013-05-05,0.0
44_109_2013-05-05,0.0
44_110_2013-05-05,0.0
44_111_2013-05-05,0.0
44_1_2013-05-06,0.0
44_2_2013-05-06,0.0
44_3_2013-05-06,0.0
44_4_2013-05-06,0.0
44_5_2013-05-06,35.820616139565104
44_6_2013-05-06,0.0
44_7_2013-05-06,0.0
44_8_2013-05-06,0.0
44_9_2013-05-06,0.0
44_10_2013-05-06,0.0
44_11_2013-05-06,0.0
44_12_2013-05-06,0.0
44_13_2013-05-06,0.0
44_14_2013-05-06,0.0
44_15_2013-05-06,0.0
44_16_2013-05-06,0.0
44_17_2013-05-06,0.0
44_18_2013-05-06,0.0
44_19_2013-05-06,0.0
44_20_2013-05-06,0.0
44_21_2013-05-06,0.0
44_22_2013-05-06,0.0
44_23_2013-05-06,0.0
44_24_2013-05-06,0.0
44_25_2013-05-06,0.0
44_26_2013-05-06,0.0
44_27_2013-05-06,0.0
44_28_2013-05-06,0.0
44_29_2013-05-06,0.0
44_30_2013-05-06,0.0
44_31_2013-05-06,0.0
44_32_2013-05-06,0.0
44_33_2013-05-06,0.0
44_34_2013-05-06,0.0
44_35_2013-05-06,0.0
44_36_2013-05-06,0.0
44_37_2013-05-06,0.0
44_38_2013-05-06,0.0
44_39_2013-05-06,0.0
44_40_2013-05-06,0.0
44_41_2013-05-06,0.0
44_42_2013-05-06,0.0
44_43_2013-05-06,0.0
44_44_2013-05-06,0.0
44_45_2013-05-06,0.0
44_46_2013-05-06,0.0
44_47_2013-05-06,0.0
44_48_2013-05-06,0.0
44_49_2013-05-06,0.0
44_50_2013-05-06,0.0
44_51_2013-05-06,0.0
44_52_2013-05-06,0.0
44_53_2013-05-06,0.0
44_54_2013-05-06,0.0
44_55_2013-05-06,0.0
44_56_2013-05-06,0.0
44_57_2013-05-06,0.0
44_58_2013-05-06,0.0
44_59_2013-05-06,0.0
44_60_2013-05-06,0.0
44_61_2013-05-06,0.0
44_62_2013-05-06,0.4480288669827779
44_63_2013-05-06,0.0
44_64_2013-05-06,0.0
44_65_2013-05-06,0.0
44_66_2013-05-06,0.0
44_67_2013-05-06,0.0
44_68_2013-05-06,55.16367550573813
44_69_2013-05-06,0.0
44_70_2013-05-06,0.0
44_71_2013-05-06,0.0
44_72_2013-05-06,0.0
44_73_2013-05-06,0.0
44_74_2013-05-06,0.0
44_75_2013-05-06,0.0
44_76_2013-05-06,0.0
44_77_2013-05-06,0.0
44_78_2013-05-06,0.0
44_79_2013-05-06,0.0
44_80_2013-05-06,0.0
44_81_2013-05-06,0.0
44_82_2013-05-06,0.0
44_83_2013-05-06,0.0
44_84_2013-05-06,0.0
44_85_2013-05-06,0.0
44_86_2013-05-06,0.0
44_87_2013-05-06,0.0
44_88_2013-05-06,0.0
44_89_2013-05-06,0.0
44_90_2013-05-06,0.0
44_91_2013-05-06,0.0
44_92_2013-05-06,0.0
44_93_2013-05-06,0.5321077630275308
44_94_2013-05-06,0.8302242569253173
44_95_2013-05-06,0.0
44_96_2013-05-06,0.0
44_97_2013-05-06,0.0
44_98_2013-05-06,0.0
44_99_2013-05-06,0.0
44_100_2013-05-06,0.0
44_101_2013-05-06,0.0
44_102_2013-05-06,0.0
44_103_2013-05-06,0.0
44_104_2013-05-06,0.0
44_105_2013-05-06,0.0
44_106_2013-05-06,0.0
44_107_2013-05-06,0.0
44_108_2013-05-06,0.0
44_109_2013-05-06,0.0
44_110_2013-05-06,0.0
44_111_2013-05-06,0.0
44_1_2013-06-01,0.0
44_2_2013-06-01,0.0
44_3_2013-06-01,0.0
44_4_2013-06-01,0.0
44_5_2013-06-01,38.99637934059104
44_6_2013-06-01,0.0
44_7_2013-06-01,0.0
44_8_2013-06-01,0.0
44_9_2013-06-01,0.0
44_10_2013-06-01,0.0
44_11_2013-06-01,0.0
44_12_2013-06-01,0.0
44_13_2013-06-01,0.0
44_14_2013-06-01,0.0
44_15_2013-06-01,0.0
44_16_2013-06-01,0.0
44_17_2013-06-01,0.0
44_18_2013-06-01,0.0
44_19_2013-06-01,0.0
44_20_2013-06-01,0.0
44_21_2013-06-01,0.0
44_22_2013-06-01,0.0
44_23_2013-06-01,0.0
44_24_2013-06-01,0.0
44_25_2013-06-01,0.0
44_26_2013-06-01,0.0
44_27_2013-06-01,0.0
44_28_2013-06-01,0.0
44_29_2013-06-01,0.0
44_30_2013-06-01,0.0
44_31_2013-06-01,0.0
44_32_2013-06-01,0.0
44_33_2013-06-01,0.0
44_34_2013-06-01,0.0
44_35_2013-06-01,0.0
44_36_2013-06-01,0.0
44_37_2013-06-01,0.0
44_38_2013-06-01,0.0
44_39_2013-06-01,0.0
44_40_2013-06-01,0.0
44_41_2013-06-01,0.0
44_42_2013-06-01,0.0
44_43_2013-06-01,0.0
44_44_2013-06-01,0.0
44_45_2013-06-01,0.0
44_46_2013-06-01,0.0
44_47_2013-06-01,0.0
44_48_2013-06-01,0.0
44_49_2013-06-01,0.0
44_50_2013-06-01,0.0
44_51_2013-06-01,0.0
44_52_2013-06-01,0.0
44_53_2013-06-01,0.0
44_54_2013-06-01,0.0
44_55_2013-06-01,0.0
44_56_2013-06-01,0.0
44_57_2013-06-01,0.0
44_58_2013-06-01,0.0
44_59_2013-06-01,0.0
44_60_2013-06-01,0.0
44_61_2013-06-01,0.0
44_62_2013-06-01,0.490339494352126
44_63_2013-06-01,0.0
44_64_2013-06-01,0.0
44_65_2013-06-01,0.0
44_66_2013-06-01,0.0
44_67_2013-06-01,0.0
44_68_2013-06-01,65.4481722379329
44_69_2013-06-01,0.0
44_70_2013-06-01,0.0
44_71_2013-06-01,0.0
44_72_2013-06-01,0.0
44_73_2013-06-01,0.0
44_74_2013-06-01,0.0
44_75_2013-06-01,0.0
44_76_2013-06-01,0.0
44_77_2013-06-01,0.0
44_78_2013-06-01,0.0
44_79_2013-06-01,0.0
44_80_2013-06-01,0.0
44_81_2013-06-01,0.0
44_82_2013-06-01,0.0
44_83_2013-06-01,0.0
44_84_2013-06-01,0.0
44_85_2013-06-01,0.0
44_86_2013-06-01,0.0
44_87_2013-06-01,0.0
44_88_2013-06-01,0.0
44_89_2013-06-01,0.0
44_90_2013-06-01,0.0
44_91_2013-06-01,0.0
44_92_2013-06-01,0.0
44_93_2013-06-01,1.1148574617860487
44_94_2013-06-01,1.0173633322130664
44_95_2013-06-01,0.0
44_96_2013-06-01,0.0
44_97_2013-06-01,0.0
44_98_2013-06-01,0.0
44_99_2013-06-01,0.0
44_100_2013-06-01,0.0
44_101_2013-06-01,0.0
44_102_2013-06-01,0.0
44_103_2013-06-01,0.0
44_104_2013-06-01,0.0
44_105_2013-06-01,0.0
44_106_2013-06-01,0.0
44_107_2013-06-01,0.0
44_108_2013-06-01,0.0
44_109_2013-06-01,0.0
44_110_2013-06-01,0.0
44_111_2013-06-01,0.0
44_1_2013-06-02,0.0
44_2_2013-06-02,0.0
44_3_2013-06-02,0.0
44_4_2013-06-02,0.0
44_5_2013-06-02,42.473995138730466
44_6_2013-06-02,0.0
44_7_2013-06-02,0.0
44_8_2013-06-02,0.0
44_9_2013-06-02,0.0
44_10_2013-06-02,0.0
44_11_2013-06-02,0.0
44_12_2013-06-02,0.0
44_13_2013-06-02,0.0
44_14_2013-06-02,0.0
44_15_2013-06-02,0.0
44_16_2013-06-02,0.0
44_17_2013-06-02,0.0
44_18_2013-06-02,0.0
44_19_2013-06-02,0.0
44_20_2013-06-02,0.0
44_21_2013-06-02,0.0
44_22_2013-06-02,0.0
44_23_2013-06-02,0.0
44_24_2013-06-02,0.0
44_25_2013-06-02,0.0
44_26_2013-06-02,0.0
44_27_2013-06-02,0.0
44_28_2013-06-02,0.0
44_29_2013-06-02,0.0
44_30_2013-06-02,0.0
44_31_2013-06-02,0.0
44_32_2013-06-02,0.0
44_33_2013-06-02,0.0
44_34_2013-06-02,0.0
44_35_2013-06-02,0.0
44_36_2013-06-02,0.0
44_37_2013-06-02,0.0
44_38_2013-06-02,0.0
44_39_2013-06-02,0.0
44_40_2013-06-02,0.0
44_41_2013-06-02,0.0
44_42_2013-06-02,0.0
44_43_2013-06-02,0.0
44_44_2013-06-02,0.0
44_45_2013-06-02,0.0
44_46_2013-06-02,0.0
44_47_2013-06-02,0.0
44_48_2013-06-02,0.0
44_49_2013-06-02,0.0
44_50_2013-06-02,0.0
44_51_2013-06-02,0.0
44_52_2013-06-02,0.0
44_53_2013-06-02,0.0
44_54_2013-06-02,0.0
44_55_2013-06-02,0.0
44_56_2013-06-02,0.0
44_57_2013-06-02,0.0
44_58_2013-06-02,0.0
44_59_2013-06-02,0.0
44_60_2013-06-02,0.0
44_61_2013-06-02,0.0
44_62_2013-06-02,0.5443575629338508
44_63_2013-06-02,0.0
44_64_2013-06-02,0.0
